Fecha,Hora,CE,N,NE,NE2,NO,NO2,SE2,SO,SO2
2014-07-23,18,10.900000,11.500000,,,6.800000,,21.500000,10.600000,3.500000
2014-07-23,19,16.400000,17.300000,,,7.000000,,,13.400000,5.900000
2014-07-23,20,22.700000,21.300000,,,6.400000,,30.500000,21.900000,8.300000
2014-07-23,21,20.900000,21.400000,,,11.900000,,33.800000,23.200000,10.100000
2014-07-23,22,22.800000,20.500000,,,4.900000,,,20.300000,9.000000
2014-07-23,23,16.300000,14.000000,,,5.200000,,21.500000,19.700000,7.800000
2014-07-24,00,8.100000,6.700000,,,3.800000,,10.200000,17.300000,6.500000
2014-07-24,01,3.400000,4.100000,,,2.900000,,,12.500000,6.100000
2014-07-24,02,9.600000,4.900000,,,3.400000,,,11.600000,4.500000
2014-07-24,03,10.700000,5.000000,,,4.100000,,9.800000,12.000000,5.200000
2014-07-24,04,10.000000,6.900000,,,5.800000,,10.500000,11.500000,5.400000
2014-07-24,05,11.100000,10.400000,,,6.800000,,12.900000,11.300000,5.200000
2014-07-24,06,11.600000,12.400000,,,6.700000,,14.500000,11.600000,4.800000
2014-07-24,07,14.000000,13.400000,,,6.300000,,15.000000,8.500000,4.700000
2014-07-24,08,19.400000,13.900000,,,5.500000,,17.400000,7.600000,5.800000
2014-07-24,09,27.600000,11.400000,,,7.000000,,16.400000,1.700000,7.700000
2014-07-24,10,27.300000,13.300000,,,7.600000,,7.500000,5.900000,10.900000
2014-07-24,11,11.100000,7.700000,,,4.700000,,,2.800000,6.500000
2014-07-24,12,7.100000,7.500000,,,3.300000,,,1.100000,4.500000
2014-07-24,13,6.400000,5.700000,,,3.200000,,,1.100000,4.300000
2014-07-24,14,6.300000,7.100000,,,4.100000,,8.200000,1.600000,4.300000
2014-07-24,15,6.500000,6.800000,,,3.500000,,6.300000,1.600000,4.400000
2014-07-24,16,9.100000,10.400000,,,3.300000,,,6.800000,4.500000
2014-07-24,17,12.400000,10.000000,,,3.300000,,,8.700000,5.000000
2014-07-24,18,11.400000,9.300000,,,4.700000,,10.900000,8.100000,3.100000
2014-07-24,19,10.600000,11.500000,,,6.200000,,22.200000,13.500000,6.000000
2014-07-24,20,8.700000,9.700000,,,5.300000,,35.700000,18.800000,5.600000
2014-07-24,21,9.500000,8.100000,,,7.800000,,,11.600000,7.400000
2014-07-24,22,6.900000,15.000000,,,4.500000,,,10.300000,4.200000
2014-07-24,23,12.800000,22.900000,,,5.200000,,,9.100000,5.100000
2014-07-25,00,5.500000,17.300000,,,4.500000,,,12.500000,5.300000
2014-07-25,01,3.800000,4.700000,,,3.700000,,,6.400000,5.100000
2014-07-25,02,6.600000,7.600000,,,4.800000,,,8.100000,5.300000
2014-07-25,03,11.300000,12.900000,,,6.100000,,,6.100000,4.800000
2014-07-25,04,7.300000,11.100000,,,6.600000,,,9.800000,4.200000
2014-07-25,05,10.100000,11.500000,,,7.200000,,,12.200000,5.700000
2014-07-25,06,13.500000,13.400000,,,7.700000,,11.100000,13.200000,5.300000
2014-07-25,07,15.900000,14.200000,,,8.200000,,9.100000,13.000000,5.300000
2014-07-25,08,18.700000,16.000000,,,7.100000,,9.800000,5.300000,4.900000
2014-07-25,09,16.200000,12.400000,,,6.300000,,10.400000,3.200000,7.600000
2014-07-25,10,23.800000,9.500000,,,6.000000,,9.800000,4.100000,7.200000
2014-07-25,11,24.100000,11.000000,,,7.500000,,7.900000,4.600000,10.800000
2014-07-25,12,12.600000,9.100000,,,4.900000,,11.000000,4.800000,8.500000
2014-07-25,13,9.200000,7.100000,,,4.000000,,5.500000,2.000000,6.300000
2014-07-25,14,8.200000,8.000000,,,4.100000,,7.300000,2.700000,4.700000
2014-07-25,15,13.400000,11.400000,,,7.000000,,14.700000,7.500000,6.500000
2014-07-25,16,20.600000,12.400000,,,10.200000,,14.800000,7.700000,8.700000
2014-07-25,17,27.500000,18.000000,,,10.100000,,13.700000,19.300000,7.900000
2014-07-25,18,28.500000,30.500000,,,15.200000,,19.500000,35.000000,6.600000
2014-07-25,19,21.000000,31.800000,,,15.400000,,21.700000,13.400000,10.500000
2014-07-25,20,6.800000,20.200000,,,8.200000,,22.500000,9.500000,9.800000
2014-07-25,21,4.900000,27.000000,,,7.900000,,19.400000,10.100000,11.300000
2014-07-25,22,3.400000,19.600000,,,7.300000,,17.000000,7.300000,8.800000
2014-07-25,23,4.200000,13.300000,,,5.700000,,,7.700000,7.800000
2014-07-26,00,4.300000,9.400000,,,3.900000,,,10.200000,4.300000
2014-07-26,01,6.600000,8.500000,,,3.800000,,,8.400000,7.100000
2014-07-26,02,7.200000,5.600000,,,3.500000,,,11.500000,7.300000
2014-07-26,03,6.200000,4.200000,,,3.100000,,,12.100000,4.700000
2014-07-26,04,13.100000,6.300000,,,5.100000,,,14.000000,4.600000
2014-07-26,05,16.100000,11.400000,,,7.600000,,,15.800000,5.500000
2014-07-26,06,14.400000,12.600000,,,8.500000,,12.100000,17.400000,4.900000
2014-07-26,07,15.000000,13.000000,,,8.800000,,7.800000,10.800000,6.800000
2014-07-26,08,18.400000,11.500000,,,9.200000,,4.300000,14.800000,9.300000
2014-07-26,09,24.500000,11.500000,,,8.000000,,12.500000,22.300000,11.000000
2014-07-26,10,28.600000,12.000000,,,6.400000,,11.100000,20.600000,10.900000
2014-07-26,11,30.100000,9.000000,,,7.100000,,6.400000,22.900000,10.800000
2014-07-26,12,19.900000,10.100000,,,6.400000,,,26.200000,11.800000
2014-07-26,13,17.400000,8.100000,,,5.800000,,,18.200000,9.100000
2014-07-26,14,15.500000,8.800000,,,4.900000,,5.100000,15.000000,6.200000
2014-07-26,15,7.900000,10.300000,,,5.600000,,4.800000,14.300000,6.400000
2014-07-26,16,5.500000,8.700000,,,4.400000,,7.000000,9.000000,3.800000
2014-07-26,17,4.400000,9.100000,,,4.000000,,16.900000,6.600000,2.800000
2014-07-26,18,4.700000,8.100000,,,4.700000,,14.600000,5.300000,2.000000
2014-07-26,19,5.300000,8.100000,,,5.400000,,14.400000,6.100000,2.100000
2014-07-26,20,5.100000,15.900000,,,6.600000,,20.700000,10.200000,3.300000
2014-07-26,21,4.300000,15.200000,,,8.100000,,19.900000,12.700000,3.500000
2014-07-26,22,3.300000,12.200000,,,5.400000,,10.500000,9.600000,2.200000
2014-07-26,23,4.100000,9.600000,,,4.400000,,10.800000,6.400000,2.100000
2014-07-27,00,3.000000,7.500000,,,5.300000,,,8.400000,2.700000
2014-07-27,01,7.500000,7.100000,,,4.900000,,,6.400000,3.900000
2014-07-27,02,5.300000,6.000000,,,4.300000,,,10.400000,7.200000
2014-07-27,03,10.500000,4.500000,,,4.900000,,,14.900000,5.200000
2014-07-27,04,9.700000,6.600000,,,6.500000,,,13.300000,5.800000
2014-07-27,05,9.800000,11.000000,,,6.400000,,,12.600000,6.100000
2014-07-27,06,10.400000,11.300000,,,6.400000,,,13.500000,5.300000
2014-07-27,07,10.900000,7.700000,,,6.100000,,3.300000,13.300000,4.800000
2014-07-27,08,13.100000,7.000000,,,6.300000,,4.300000,11.000000,5.500000
2014-07-27,09,18.400000,8.200000,,,7.000000,,7.300000,13.100000,6.100000
2014-07-27,10,20.200000,10.600000,,,6.400000,,7.700000,14.300000,8.000000
2014-07-27,11,17.600000,8.200000,,,6.000000,,,17.500000,8.700000
2014-07-27,12,13.700000,8.200000,,,5.000000,,5.600000,15.300000,7.300000
2014-07-27,13,8.100000,7.800000,,,4.800000,,5.600000,13.000000,6.800000
2014-07-27,14,4.900000,7.000000,,,3.400000,,6.600000,8.500000,4.800000
2014-07-27,15,3.600000,5.500000,,,3.200000,,4.100000,5.800000,2.900000
2014-07-27,16,2.900000,5.700000,,,3.400000,,8.000000,4.800000,1.800000
2014-07-27,17,3.100000,6.000000,,,3.300000,,9.300000,5.500000,1.800000
2014-07-27,18,3.700000,7.400000,,,3.700000,,13.800000,5.700000,2.000000
2014-07-27,19,4.800000,9.500000,,,4.900000,,16.300000,5.600000,2.400000
2014-07-27,20,4.300000,8.500000,,,,,17.700000,7.200000,2.200000
2014-07-27,21,5.600000,12.100000,,,6.000000,,24.000000,10.800000,2.500000
2014-07-27,22,3.400000,10.500000,,,5.100000,,13.700000,9.000000,2.300000
2014-07-27,23,2.400000,6.900000,,,3.300000,,5.600000,6.700000,2.200000
2014-07-28,00,2.200000,3.600000,,,2.800000,,,2.600000,1.700000
2014-07-28,01,3.800000,3.000000,,,2.700000,,,1.300000,1.400000
2014-07-28,02,4.400000,3.300000,,,,,,2.400000,4.200000
2014-07-28,03,2.100000,6.600000,,,,,,8.700000,3.000000
2014-07-28,04,5.500000,9.300000,,,3.300000,,,9.300000,3.500000
2014-07-28,05,11.700000,9.400000,,,3.500000,,,9.200000,4.200000
2014-07-28,06,11.700000,10.000000,,,4.800000,,,9.600000,5.100000
2014-07-28,07,12.100000,9.300000,,,5.800000,,4.900000,2.600000,5.900000
2014-07-28,08,15.100000,7.900000,,,6.100000,,3.300000,1.500000,6.300000
2014-07-28,09,16.400000,7.700000,,,5.900000,,5.700000,2.000000,7.700000
2014-07-28,10,22.100000,8.000000,,,6.200000,,7.500000,3.700000,8.000000
2014-07-28,11,22.400000,9.100000,,,5.500000,,,5.000000,8.000000
2014-07-28,12,12.800000,8.600000,,,4.800000,,8.500000,4.600000,7.900000
2014-07-28,13,9.900000,7.500000,,,3.800000,,5.300000,3.500000,7.000000
2014-07-28,14,7.200000,7.200000,,,3.500000,,,2.200000,6.000000
2014-07-28,15,6.200000,7.000000,,,3.300000,,8.700000,1.100000,4.600000
2014-07-28,16,6.100000,7.400000,,,3.300000,,10.300000,2.300000,2.700000
2014-07-28,17,7.600000,9.100000,,,3.600000,,9.800000,6.600000,3.000000
2014-07-28,18,7.400000,8.300000,,,4.600000,,7.100000,7.000000,2.600000
2014-07-28,19,8.500000,9.200000,,,5.000000,,,8.200000,2.900000
2014-07-28,20,5.300000,10.400000,,,3.900000,,,7.900000,2.700000
2014-07-28,21,3.500000,7.400000,,,3.500000,,,6.800000,1.800000
2014-07-28,22,3.200000,8.600000,,,3.300000,,,5.900000,1.600000
2014-07-28,23,2.500000,7.000000,,,2.900000,,,3.000000,1.300000
2014-07-29,00,3.200000,4.000000,,,3.700000,,,5.600000,2.400000
2014-07-29,01,2.400000,4.500000,,,4.300000,,,8.400000,3.500000
2014-07-29,02,3.500000,8.300000,,,,,,9.400000,5.300000
2014-07-29,03,2.500000,6.700000,,,3.000000,,,10.900000,5.100000
2014-07-29,04,5.100000,6.000000,,,3.800000,,8.500000,11.100000,5.500000
2014-07-29,05,10.700000,8.500000,,,5.300000,,11.900000,11.500000,5.500000
2014-07-29,06,11.300000,12.400000,,,6.700000,,15.700000,10.000000,5.400000
2014-07-29,07,14.000000,12.500000,,,6.900000,,8.000000,0.500000,5.600000
2014-07-29,08,16.500000,11.400000,,,7.400000,,4.900000,0.800000,8.200000
2014-07-29,09,18.200000,10.600000,,,8.300000,,6.400000,2.400000,8.600000
2014-07-29,10,22.800000,10.200000,,,7.100000,,8.200000,3.500000,9.900000
2014-07-29,11,17.000000,10.500000,,,5.900000,,5.100000,5.400000,10.100000
2014-07-29,12,8.700000,6.800000,,,4.000000,,3.600000,2.000000,6.400000
2014-07-29,13,6.000000,6.000000,,,3.300000,,4.500000,0.400000,4.500000
2014-07-29,14,5.600000,6.000000,,,3.300000,,,0.300000,3.000000
2014-07-29,15,5.100000,6.500000,,,3.000000,,,,2.800000
2014-07-29,16,4.500000,6.900000,,,3.600000,,7.600000,0.700000,2.800000
2014-07-29,17,6.500000,8.000000,,,3.900000,,7.100000,1.000000,2.900000
2014-07-29,18,8.300000,11.000000,,,4.300000,,10.600000,6.800000,3.300000
2014-07-29,19,10.000000,12.900000,,,4.800000,,13.900000,10.900000,4.400000
2014-07-29,20,11.000000,16.900000,,,5.600000,,15.900000,8.500000,3.900000
2014-07-29,21,5.700000,15.900000,,,,,,12.100000,3.700000
2014-07-29,22,2.700000,7.000000,,,2.900000,,,6.300000,2.200000
2014-07-29,23,2.000000,6.400000,,,3.100000,,,4.100000,2.500000
2014-07-30,00,2.400000,6.000000,,,3.100000,,,6.900000,3.400000
2014-07-30,01,2.000000,4.700000,,,2.900000,,,4.700000,3.400000
2014-07-30,02,1.600000,4.000000,,,2.700000,,,5.400000,5.200000
2014-07-30,03,8.200000,4.600000,,,3.200000,,,11.300000,5.400000
2014-07-30,04,10.500000,6.400000,,,4.400000,,,13.000000,4.700000
2014-07-30,05,10.200000,9.300000,,,6.300000,,,13.500000,6.200000
2014-07-30,06,11.000000,9.900000,,,5.900000,,6.600000,12.600000,6.400000
2014-07-30,07,12.900000,12.300000,,,7.100000,,8.100000,2.000000,6.300000
2014-07-30,08,17.200000,11.100000,,,7.000000,,5.300000,2.400000,5.600000
2014-07-30,09,19.300000,13.400000,,,7.100000,,5.100000,3.100000,6.800000
2014-07-30,10,22.400000,13.300000,,,6.900000,,5.100000,4.800000,9.600000
2014-07-30,11,26.400000,11.200000,,,5.800000,,6.400000,4.600000,8.800000
2014-07-30,12,15.000000,9.000000,,,5.600000,,8.500000,5.400000,10.300000
2014-07-30,13,10.600000,7.700000,,,4.900000,,,2.700000,8.000000
2014-07-30,14,12.900000,6.900000,,,4.100000,,5.000000,3.800000,7.400000
2014-07-30,15,8.800000,8.400000,,,3.900000,,,3.500000,6.900000
2014-07-30,16,9.300000,8.500000,,,3.900000,,6.800000,3.600000,6.400000
2014-07-30,17,9.400000,9.900000,,,4.400000,,7.700000,10.400000,6.700000
2014-07-30,18,9.200000,11.100000,,,5.300000,,12.600000,10.400000,4.300000
2014-07-30,19,10.500000,16.000000,,,7.200000,,22.900000,14.700000,5.100000
2014-07-30,20,7.000000,15.900000,,,6.300000,,18.500000,14.300000,5.100000
2014-07-30,21,4.500000,15.100000,,,6.800000,,10.700000,14.200000,6.000000
2014-07-30,22,4.900000,13.400000,,,5.400000,,7.400000,12.300000,5.100000
2014-07-30,23,3.800000,9.400000,,,4.000000,,7.500000,8.400000,4.000000
2014-07-31,00,4.600000,5.600000,,,3.300000,,,9.000000,5.100000
2014-07-31,01,3.200000,3.900000,,,,,,14.400000,5.700000
2014-07-31,02,7.400000,4.100000,,,,,,14.300000,5.600000
2014-07-31,03,3.700000,5.200000,,,,,,13.200000,6.300000
2014-07-31,04,9.200000,7.600000,,,5.300000,,,13.600000,7.000000
2014-07-31,05,11.100000,10.500000,,,6.600000,,,14.600000,7.300000
2014-07-31,06,12.800000,13.400000,,,7.100000,,9.600000,13.900000,6.800000
2014-07-31,07,15.400000,12.000000,,,7.800000,,8.800000,1.100000,7.300000
2014-07-31,08,19.300000,14.100000,,,8.800000,,6.000000,3.300000,9.000000
2014-07-31,09,20.700000,11.800000,,,8.300000,,16.500000,2.700000,10.800000
2014-07-31,10,21.600000,9.000000,,,7.200000,,11.900000,4.400000,10.400000
2014-07-31,11,23.400000,9.800000,,,5.100000,,9.500000,5.000000,10.200000
2014-07-31,12,16.800000,7.500000,,,4.300000,,3.900000,5.000000,8.500000
2014-07-31,13,14.400000,5.200000,,,3.200000,,3.200000,2.300000,5.400000
2014-07-31,14,8.500000,4.500000,,,3.000000,,,1.600000,4.400000
2014-07-31,15,6.400000,5.800000,,,3.100000,,,1.400000,5.000000
2014-07-31,16,6.100000,7.200000,,,3.400000,,3.300000,2.300000,3.800000
2014-07-31,17,9.800000,9.200000,,,3.600000,,3.800000,7.700000,4.700000
2014-07-31,18,11.000000,14.400000,,,3.900000,,,10.000000,6.200000
2014-07-31,19,10.200000,17.800000,,,5.700000,,14.100000,15.500000,4.800000
2014-07-31,20,11.400000,20.900000,,,6.000000,,22.100000,11.200000,3.800000
2014-07-31,21,8.700000,16.400000,,,4.500000,,,10.900000,3.900000
2014-07-31,22,5.900000,11.000000,,,3.400000,,,10.800000,5.200000
2014-07-31,23,5.800000,8.800000,,,3.100000,,,12.400000,6.100000
2014-08-01,00,5.900000,7.300000,4.800000,,5.700000,,2.900000,12.400000,5.700000
2014-08-01,01,9.500000,9.900000,4.400000,,6.600000,,2.600000,12.400000,5.500000
2014-08-01,02,7.200000,11.400000,3.500000,,6.800000,,3.100000,12.700000,6.200000
2014-08-01,03,10.500000,8.300000,4.700000,,6.500000,,3.100000,11.900000,6.100000
2014-08-01,04,11.600000,7.400000,5.100000,,7.300000,,3.200000,11.600000,5.800000
2014-08-01,05,11.300000,10.000000,8.000000,,8.300000,,4.300000,11.500000,5.600000
2014-08-01,06,12.000000,15.900000,11.100000,,9.000000,,7.100000,11.300000,5.300000
2014-08-01,07,13.700000,15.800000,11.000000,,9.800000,,6.700000,0.900000,6.900000
2014-08-01,08,18.600000,16.600000,17.000000,,10.700000,,10.100000,1.500000,7.600000
2014-08-01,09,22.400000,12.500000,18.100000,,9.400000,,13.700000,1.300000,9.100000
2014-08-01,10,21.500000,7.100000,10.400000,,8.000000,,12.200000,2.300000,11.000000
2014-08-01,11,13.300000,5.800000,8.200000,,6.800000,,9.200000,1.800000,7.200000
2014-08-01,12,13.300000,5.100000,5.000000,,5.500000,,,0.500000,4.700000
2014-08-01,13,7.000000,5.400000,3.800000,,,,3.400000,1.500000,4.700000
2014-08-01,14,9.500000,4.400000,7.100000,,5.100000,,3.700000,1.800000,4.400000
2014-08-01,15,7.100000,5.900000,7.500000,,5.600000,,,1.500000,5.000000
2014-08-01,16,8.500000,10.200000,13.600000,,7.300000,,8.600000,6.100000,4.600000
2014-08-01,17,12.700000,8.200000,21.500000,,11.100000,,15.000000,8.900000,8.800000
2014-08-01,18,19.000000,21.900000,27.900000,,13.700000,,19.200000,6.300000,7.800000
2014-08-01,19,23.300000,31.700000,27.600000,,16.100000,,32.900000,6.900000,6.600000
2014-08-01,20,25.500000,29.100000,27.100000,,15.600000,,40.300000,7.200000,7.900000
2014-08-01,21,23.600000,17.200000,21.600000,,7.100000,,50.000000,5.500000,7.400000
2014-08-01,22,9.800000,12.100000,8.700000,,5.300000,,39.800000,12.300000,9.100000
2014-08-01,23,3.600000,5.600000,,,,,,4.400000,2.200000
2014-08-02,00,2.900000,3.600000,4.100000,,,,,2.200000,2.000000
2014-08-02,01,3.700000,2.800000,5.200000,,,,15.700000,2.000000,1.900000
2014-08-02,02,4.800000,2.300000,8.200000,,,,10.100000,4.500000,2.300000
2014-08-02,03,4.800000,4.900000,8.400000,,6.000000,,15.200000,1.800000,3.000000
2014-08-02,04,4.900000,15.900000,11.500000,,6.800000,,,8.000000,2.500000
2014-08-02,05,7.000000,15.500000,17.700000,,8.600000,,18.500000,12.000000,3.000000
2014-08-02,06,11.200000,16.200000,17.900000,,9.700000,,23.000000,17.200000,6.500000
2014-08-02,07,14.400000,14.600000,12.600000,,10.800000,,30.400000,19.300000,6.700000
2014-08-02,08,21.300000,14.100000,11.300000,,10.100000,,17.500000,14.800000,9.100000
2014-08-02,09,18.900000,8.500000,8.900000,,8.400000,,9.600000,17.900000,9.000000
2014-08-02,10,12.900000,6.700000,5.700000,,6.100000,,7.100000,12.700000,6.800000
2014-08-02,11,11.100000,5.700000,5.500000,,6.000000,,8.400000,10.000000,5.200000
2014-08-02,12,9.500000,6.400000,8.500000,,6.200000,,6.500000,9.900000,5.500000
2014-08-02,13,7.900000,8.200000,8.300000,,6.800000,,9.200000,11.000000,5.500000
2014-08-02,14,9.500000,8.400000,8.400000,,6.300000,,6.400000,8.800000,5.000000
2014-08-02,15,17.200000,8.400000,14.300000,,7.600000,,7.700000,10.600000,4.400000
2014-08-02,16,9.500000,12.700000,16.000000,,9.000000,,16.000000,11.500000,5.400000
2014-08-02,17,10.700000,10.000000,19.700000,,9.900000,,16.700000,11.100000,4.700000
2014-08-02,18,6.900000,13.500000,14.800000,,9.700000,,20.800000,11.600000,5.300000
2014-08-02,19,7.100000,20.400000,16.400000,,13.900000,,20.300000,14.700000,5.300000
2014-08-02,20,15.700000,17.800000,14.100000,,10.900000,,,15.300000,7.800000
2014-08-02,21,8.600000,5.900000,10.500000,,7.000000,,,16.000000,7.300000
2014-08-02,22,14.000000,7.700000,9.500000,,8.900000,,27.800000,9.600000,4.800000
2014-08-02,23,14.000000,8.500000,9.900000,,8.000000,,30.700000,8.900000,5.600000
2014-08-03,00,15.100000,12.200000,9.900000,,9.000000,,,7.100000,6.300000
2014-08-03,01,8.800000,19.100000,9.300000,,10.200000,,,9.000000,4.800000
2014-08-03,02,13.000000,16.600000,12.200000,,10.900000,,,11.300000,5.500000
2014-08-03,03,9.400000,13.600000,6.000000,,8.700000,,,10.200000,4.800000
2014-08-03,04,8.200000,8.100000,12.300000,,7.000000,,,9.300000,4.600000
2014-08-03,05,6.600000,9.400000,7.600000,,7.200000,,,10.800000,5.600000
2014-08-03,06,6.500000,14.000000,8.800000,,8.700000,,13.000000,11.600000,4.100000
2014-08-03,07,8.500000,11.200000,8.900000,,7.700000,,8.500000,12.100000,4.000000
2014-08-03,08,10.500000,8.900000,7.000000,,7.300000,,16.100000,11.800000,5.900000
2014-08-03,09,8.200000,8.300000,5.400000,,7.400000,,15.500000,9.500000,4.700000
2014-08-03,10,8.000000,6.500000,5.500000,,6.800000,,8.000000,7.300000,3.700000
2014-08-03,11,7.300000,6.200000,5.600000,,6.600000,,4.700000,5.900000,3.800000
2014-08-03,12,6.000000,6.100000,9.400000,,5.500000,,14.900000,7.200000,3.000000
2014-08-03,13,6.000000,6.400000,10.400000,,9.000000,,18.600000,5.900000,2.800000
2014-08-03,14,9.100000,15.000000,19.500000,,8.500000,,10.700000,9.700000,5.000000
2014-08-03,15,8.700000,11.400000,12.000000,,7.600000,,20.600000,6.800000,4.600000
2014-08-03,16,5.500000,14.300000,7.700000,,9.500000,,14.300000,5.500000,3.500000
2014-08-03,17,4.700000,11.900000,8.600000,,9.200000,,14.300000,4.900000,1.900000
2014-08-03,18,7.500000,18.200000,11.200000,,11.400000,,23.800000,8.200000,2.800000
2014-08-03,19,9.200000,19.000000,14.700000,,15.200000,,35.900000,12.800000,6.500000
2014-08-03,20,15.000000,17.100000,16.600000,,14.600000,,42.700000,11.800000,5.600000
2014-08-03,21,12.200000,6.700000,18.700000,,14.100000,,31.500000,15.900000,7.200000
2014-08-03,22,16.600000,6.200000,21.100000,,15.200000,,32.500000,17.800000,8.700000
2014-08-03,23,16.700000,4.500000,18.300000,,14.500000,,44.800000,12.100000,7.400000
2014-08-04,00,10.900000,5.900000,14.000000,,13.900000,,31.400000,10.800000,10.000000
2014-08-04,01,12.400000,15.100000,10.300000,,14.800000,,18.400000,13.400000,8.400000
2014-08-04,02,13.900000,17.100000,7.400000,,13.800000,,,16.900000,6.800000
2014-08-04,03,12.000000,22.200000,10.000000,,12.500000,,,18.800000,5.800000
2014-08-04,04,9.200000,18.700000,12.900000,,12.500000,,13.600000,20.100000,6.600000
2014-08-04,05,12.200000,16.700000,13.900000,,12.200000,,14.200000,17.800000,7.800000
2014-08-04,06,16.400000,15.400000,13.700000,,11.400000,,14.000000,19.400000,7.100000
2014-08-04,07,19.300000,13.700000,13.900000,,9.800000,,12.300000,7.400000,5.500000
2014-08-04,08,21.000000,13.200000,15.100000,,10.600000,,10.300000,1.300000,7.200000
2014-08-04,09,31.900000,14.200000,16.100000,,11.400000,,13.000000,0.700000,10.600000
2014-08-04,10,32.600000,13.000000,15.500000,,11.200000,,17.100000,3.100000,13.600000
2014-08-04,11,25.000000,12.500000,11.600000,,10.600000,,16.500000,4.300000,12.600000
2014-08-04,12,14.300000,9.300000,9.800000,,7.200000,,14.200000,1.600000,9.100000
2014-08-04,13,7.600000,9.900000,7.100000,,7.300000,,8.900000,,5.000000
2014-08-04,14,7.200000,8.700000,8.100000,,6.600000,,11.200000,0.400000,5.200000
2014-08-04,15,7.200000,7.800000,7.300000,,6.400000,,9.000000,1.000000,4.600000
2014-08-04,16,7.500000,7.900000,7.900000,,6.500000,,6.600000,2.300000,4.100000
2014-08-04,17,9.000000,9.500000,6.600000,,6.000000,,,9.300000,3.900000
2014-08-04,18,8.200000,10.400000,13.400000,,8.400000,,14.300000,11.800000,3.900000
2014-08-04,19,6.400000,14.300000,17.900000,,8.900000,,18.900000,11.300000,3.200000
2014-08-04,20,10.200000,8.500000,22.100000,,9.200000,,22.700000,5.600000,5.900000
2014-08-04,21,14.200000,18.600000,21.000000,,11.200000,,24.600000,3.100000,6.500000
2014-08-04,22,12.100000,31.200000,19.300000,,10.600000,,24.700000,1.900000,4.300000
2014-08-04,23,9.200000,27.000000,15.000000,,12.900000,,,1.000000,4.100000
2014-08-05,00,7.200000,9.800000,5.000000,,6.900000,,,2.900000,4.400000
2014-08-05,01,5.300000,5.600000,5.000000,,9.800000,,,0.300000,4.600000
2014-08-05,02,3.200000,7.300000,5.300000,,6.700000,,,0.200000,4.300000
2014-08-05,03,2.200000,7.900000,4.100000,,6.700000,,,1.000000,3.500000
2014-08-05,04,3.800000,17.200000,8.900000,,7.900000,,,7.100000,4.200000
2014-08-05,05,10.200000,20.900000,14.700000,,11.300000,,,16.000000,5.700000
2014-08-05,06,15.400000,24.500000,18.500000,,12.400000,,18.200000,11.100000,7.000000
2014-08-05,07,17.200000,21.100000,19.300000,,11.600000,,24.700000,1.300000,7.700000
2014-08-05,08,17.700000,23.500000,15.800000,,11.000000,,34.600000,0.500000,
2014-08-05,09,18.000000,18.800000,16.100000,,11.300000,,25.000000,0.500000,5.800000
2014-08-05,10,20.600000,9.600000,9.500000,,9.000000,,13.400000,0.200000,7.400000
2014-08-05,11,16.100000,8.400000,8.700000,,7.400000,,11.000000,2.300000,
2014-08-05,12,10.600000,9.000000,6.300000,,7.100000,,10.900000,1.000000,6.200000
2014-08-05,13,8.100000,7.200000,7.000000,,6.300000,,10.500000,,4.100000
2014-08-05,14,6.600000,7.500000,7.200000,,6.200000,,8.400000,,3.200000
2014-08-05,15,5.700000,8.900000,6.300000,,6.200000,,9.000000,,2.700000
2014-08-05,16,6.700000,8.400000,6.600000,,6.200000,,12.000000,0.100000,2.800000
2014-08-05,17,6.500000,11.500000,10.200000,,7.100000,,13.800000,0.900000,3.200000
2014-08-05,18,8.900000,15.100000,13.000000,,8.900000,,15.600000,6.900000,3.200000
2014-08-05,19,7.900000,15.500000,17.300000,,9.400000,,21.700000,11.900000,4.200000
2014-08-05,20,7.300000,21.600000,15.900000,,12.400000,,32.100000,18.100000,6.800000
2014-08-05,21,9.300000,25.400000,11.100000,,10.400000,,28.400000,15.900000,5.100000
2014-08-05,22,11.100000,19.400000,9.400000,,7.400000,,13.300000,9.700000,5.400000
2014-08-05,23,5.800000,13.300000,4.700000,30.100000,7.900000,,11.200000,9.200000,5.900000
2014-08-06,00,5.900000,6.100000,5.200000,28.200000,6.300000,,,5.100000,4.500000
2014-08-06,01,5.000000,4.800000,4.700000,22.300000,5.400000,,,14.300000,7.000000
2014-08-06,02,6.800000,5.300000,4.500000,17.600000,6.000000,,,14.000000,5.500000
2014-08-06,03,6.900000,6.700000,4.100000,15.300000,6.700000,,6.400000,13.800000,5.500000
2014-08-06,04,6.900000,8.900000,5.800000,17.300000,7.500000,,7.200000,12.700000,6.400000
2014-08-06,05,,11.500000,9.600000,22.600000,8.900000,,12.500000,14.300000,6.800000
2014-08-06,06,7.600000,13.800000,12.400000,27.100000,9.400000,,15.400000,9.700000,6.300000
2014-08-06,07,10.100000,13.800000,13.300000,29.000000,9.900000,,7.900000,,6.700000
2014-08-06,08,15.500000,15.500000,11.600000,23.400000,11.800000,,5.900000,,10.300000
2014-08-06,09,19.500000,16.700000,14.600000,13.700000,12.200000,,6.500000,0.400000,12.100000
2014-08-06,10,17.000000,14.500000,12.700000,9.800000,10.400000,,6.900000,1.600000,12.800000
2014-08-06,11,10.800000,12.800000,10.300000,12.700000,9.400000,,7.400000,2.300000,12.400000
